date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:48:59	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:00%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS449Lecture-306-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material689e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:00	1009/1009	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:01%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA909topic4.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material340e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:00	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:01%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS108Lecture-306-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material02db.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:00	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:01%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS890Lecture-406-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialc3b3.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:01	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:02%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS209Lecture-406-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material5b86.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:01	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:02%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS689Lecture-406-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material1d8f.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:01	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:02%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS961Lecture-406-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material65bd.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:02	1055/1055	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:03%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS836Chp1-Introductiontomultimedia.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialae2e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:02	1017/1017	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:03%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA224theoryAD-A.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3bf7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:02	999/999	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:03%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA4412.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiald5cf.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:03	999/999	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:04%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA8083.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3c8a.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:03	1011/1011	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:04%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AA404cement1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialce6c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:03	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:04%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS347GoogleAdWordsStructure.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7c8e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:03	1021/1021	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:05%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS294Lec2hardware.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3460.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:04	1021/1021	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:05%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS788Lec3Software.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialae11.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:04	1031/1031	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:05%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS98Typesofcompression.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9fc2.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:04	1005/1005	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:05%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS672TIFF.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialf2ce.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:05	1051/1051	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:06%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS643Standaredizationofalgorithm.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiald48c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:05	1027/1027	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:06%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS144OrganiseAdGroup.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialdf2d.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:06	1083/1083	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:07%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS509CreatingAnEffectiveAd-TargetPublicMarketing.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material10c4.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:06	1061/1061	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:07%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS839Createavideocampaign-YouTubeHelp.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material5db7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:06	1037/1037	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:07%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS108webanalyticstutorial.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7cc5.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:07	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:08%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS858Lecture-506-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0e49.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:07	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:08%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS89Lecture-506-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9ea5.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:07	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:08%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS430Lecture-506-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material5642.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:08	1035/1035	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:09%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS363Lecture-506-02-2020.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material1594.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:08	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:09%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS177prepositionspart-1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale647.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:08	1095/1095	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:09%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE46601lectureondesignRCCbeambylimitmethod(1STPART)(1).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialdb78.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:08	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:09%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS559prepositionspart-1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialc4f2.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:09	1089/1089	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:10%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE38302lectureondesignonewayslabRCCbylimitmethod(1).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material5505.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:09	1083/1083	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:10%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE86603lectureondesignTwowayRCCslabbylimitmethod.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9016.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:09	1068/1068	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:10%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS190CamScanner06-02-20201631331.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialdf06.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:09	1068/1068	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:11%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS768CamScanner06-02-20201631331.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material1cc6.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:10	1031/1031	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:11%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS699AAIIndYear(FC)(6).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material483f.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:10	1068/1068	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:11%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS166CamScanner06-02-20201631331.jpg	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9a87.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:10	1031/1031	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:11%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS607AAIIndYear(FC)(6).pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3c64.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:11	1083/1083	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:12%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE17804lectureondesignRCCdoublybeambylimitmethod.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material6a3e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:11	1047/1047	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:12%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CE86405lectureondesignRCCTbeam.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0987.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:11	1031/1031	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:12%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE680NuclearPowerPlant.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material6162.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:12	1009/1009	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:13%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=EE952dgset1.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2971.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:12	1005/1005	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:13%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP941VARS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material4da5.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:12	1027/1027	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:13%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS542Googleanalytics.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material6a45.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:13	1049/1049	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:14%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP680CamScanner04-16-2020174647.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material9371.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:13	1025/1025	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:14%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP126SYSTEMOFFORCES.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialb5dc.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:13	1013/1013	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:14%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP152MACHINES.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiald94a.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:14	1057/1057	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:15%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP223DOMESTICELECTROLUXREFRIGERATOR.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2fed.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:14	1071/1071	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:15%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS326CreateaCustomGoogleAnalyticsDashboard.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialc769.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:14	1049/1049	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:15%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP169CamScanner04-16-2020180512.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2938.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:14	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:16%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP416NewDoc03-31-2020195809.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialadea.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:15	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:16%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP769NewDoc03-31-2020200228.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialf09c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:15	1021/1021	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:16%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC570Psycho1-Copy.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialed11.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:15	1011/1011	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:16%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MC588psycho2.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale16d.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:16	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:17%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS135NewDoc04-09-2020164335.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7211.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:16	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:17%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS924NewDoc04-09-2020164335.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material3b1c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:17	1041/1041	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:18%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS439NewDoc04-10-2020153204.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7026.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:17	1045/1045	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:18%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS74720-03-2020CSIIndYearDBMS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material28a1.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:18	1049/1049	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:19%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS636CamScanner04-13-2020152213.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7618.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:18	1045/1045	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:19%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS5CamScanner04-15-2020160048.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material89c8.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:19	1049/1049	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:19%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS188CamScanner04-16-2020150512.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material2c03.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:19	1095/1095	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:20%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS203IntegrityConstraints,EntityConstraintsandEquiJoin.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiala08e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:19	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:20%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS217CURRENTELECTRICITY.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material17e5.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:20	1025/1025	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:21%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS708ELECTROSTATICS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialb85a.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:20	1089/1089	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:21%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS589ReferentialIntegrityConstraints,KeyConstraints.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material337e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:21	1071/1071	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:22%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS562MAGNETIC-EFFECTS-OF-CURRENT-MAGNETISM.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material44ba.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:21	1083/1083	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:22%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS628ELECTROMAGNETICINDUCTIONALTERNATINGCURRENTS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materiale20d.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:21	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:22%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS618RelationalCalculas.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material0571.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:22	1037/1037	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:23%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS804semiconductorphysics.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material87b9.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:22	1009/1009	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:23%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS643OPTICS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialf0a7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:22	1025/1025	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:23%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS828ELECTROSTATICS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialb4e7.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:23	1031/1031	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:24%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS410RelationalAlgebra.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material4586.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:23	1033/1033	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:24%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS613CURRENTELECTRICITY.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-materialc264.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:23	1071/1071	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:24%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS487MAGNETIC-EFFECTS-OF-CURRENT-MAGNETISM.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material519c.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:23	1083/1083	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:25%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=AS136ELECTROMAGNETICINDUCTIONALTERNATINGCURRENTS.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material5b5f.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:24	1127/1127	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:25%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS148ProjectOperation,UnionoperationandSetIntersectionandSetDifference.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material06b1.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:24	1093/1093	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:25%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=CS165Cartesianproduct,RenameOperationandJoinOperation.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material7a8f.html	(from http://mppolytechnic.ac.in/online-study-material.php)
10:49:24	1025/1025	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Sep%202020%2005:19:25%20GMT	http://mppolytechnic.ac.in/view-study-material.php?SERIAL=MP989Qualitycontrol.pdf	C:/My%20Web%20Sites/mppolytechnic/mppolytechnic.ac.in/view-study-material098e.html	(from http://mppolytechnic.ac.in/online-study-material.php)
